MesAnoEstado;IQA;area há;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
202211AC;43.73604;0.528358068847656;989,9;23,5;100.0;169.0
202211AC;43.73604;3.42895758056641;989,9;23,5;100.0;169.0
202211AC;43.73604;5929.26770351563;989,9;23,5;100.0;169.0
202211AC;43.73604;32.06071138916015;991,4;23,7;100.0;118.0
202211AC;43.73604;2004.3457439209;991,4;23,7;100.0;118.0
202211AC;43.73604;0.528358068847656;991,4;23,7;100.0;118.0
202211AC;43.73604;3.42895758056641;991,4;23,7;100.0;118.0
202211AC;43.73604;5929.26770351563;991,4;23,7;100.0;118.0
202211AC;43.73604;32.06071138916015;992,6;23,8;100.0;171.0
202211AC;43.73604;2004.3457439209;992,6;23,8;100.0;171.0
202211AC;43.73604;0.528358068847656;992,6;23,8;100.0;171.0
202211AC;43.73604;3.42895758056641;992,6;23,8;100.0;171.0
202211AC;43.73604;5929.26770351563;992,6;23,8;100.0;171.0
202211AC;43.73604;32.06071138916015;993,6;23,4;100.0;146.0
202211AC;43.73604;2004.3457439209;993,6;23,4;100.0;146.0
202211AC;43.73604;0.528358068847656;993,6;23,4;100.0;146.0
202211AC;43.73604;3.42895758056641;993,6;23,4;100.0;146.0
202211AC;43.73604;5929.26770351563;993,6;23,4;100.0;146.0
202211AC;43.73604;32.06071138916015;993,7;23,2;100.0;287.0
202211AC;43.73604;2004.3457439209;993,7;23,2;100.0;287.0
202211AC;43.73604;0.528358068847656;993,7;23,2;100.0;287.0
202211AC;43.73604;3.42895758056641;993,7;23,2;100.0;287.0
202211AC;43.73604;5929.26770351563;993,7;23,2;100.0;287.0
202211AC;43.73604;32.06071138916015;993,5;23,6;100.0;202.0
202211AC;43.73604;2004.3457439209;993,5;23,6;100.0;202.0
202211AC;43.73604;0.528358068847656;993,5;23,6;100.0;202.0
202211AC;43.73604;3.42895758056641;993,5;23,6;100.0;202.0
202211AC;43.73604;5929.26770351563;993,5;23,6;100.0;202.0
202211AC;43.73604;32.06071138916015;992,7;23,7;100.0;127.0
202211AC;43.73604;2004.3457439209;992,7;23,7;100.0;127.0
202211AC;43.73604;0.528358068847656;992,7;23,7;100.0;127.0
202211AC;43.73604;3.42895758056641;992,7;23,7;100.0;127.0
202211AC;43.73604;5929.26770351563;992,7;23,7;100.0;127.0
202211AC;43.73604;32.06071138916015;992,2;23,7;100.0;120.0
202211AC;43.73604;2004.3457439209;992,2;23,7;100.0;120.0
202211AC;43.73604;0.528358068847656;992,2;23,7;100.0;120.0
202211AC;43.73604;3.42895758056641;992,2;23,7;100.0;120.0
202211AC;43.73604;5929.26770351563;992,2;23,7;100.0;120.0
202211AC;43.73604;32.06071138916015;991,8;23,7;100.0;204.0
202211AC;43.73604;2004.3457439209;991,8;23,7;100.0;204.0
202211AC;43.73604;0.528358068847656;991,8;23,7;100.0;204.0
202211AC;43.73604;3.42895758056641;991,8;23,7;100.0;204.0
202211AC;43.73604;5929.26770351563;991,8;23,7;100.0;204.0
202211AC;43.73604;32.06071138916015;992,3;23,4;100.0;317.0
202211AC;43.73604;2004.3457439209;992,3;23,4;100.0;317.0
202211AC;43.73604;0.528358068847656;992,3;23,4;100.0;317.0
202211AC;43.73604;3.42895758056641;992,3;23,4;100.0;317.0
202211AC;43.73604;5929.26770351563;992,3;23,4;100.0;317.0
202211AC;43.73604;32.06071138916015;992,5;23,3;100.0;345.0
202211AC;43.73604;2004.3457439209;992,5;23,3;100.0;345.0
202211AC;43.73604;0.528358068847656;992,5;23,3;100.0;345.0
202211AC;43.73604;3.42895758056641;992,5;23,3;100.0;345.0
202211AC;43.73604;5929.26770351563;992,5;23,3;100.0;345.0
202211AC;43.73604;32.06071138916015;993,5;24,1;100.0;316.0
202211AC;43.73604;2004.3457439209;993,5;24,1;100.0;316.0
202211AC;43.73604;0.528358068847656;993,5;24,1;100.0;316.0
202211AC;43.73604;3.42895758056641;993,5;24,1;100.0;316.0
202211AC;43.73604;5929.26770351563;993,5;24,1;100.0;316.0
202211AC;43.73604;32.06071138916015;994,6;25,4;100.0;313.0
202211AC;43.73604;2004.3457439209;994,6;25,4;100.0;313.0
202211AC;43.73604;0.528358068847656;994,6;25,4;100.0;313.0
202211AC;43.73604;3.42895758056641;994,6;25,4;100.0;313.0
202211AC;43.73604;5929.26770351563;994,6;25,4;100.0;313.0
202211AC;43.73604;32.06071138916015;995,1;26,3;93.0;308.0
202211AC;43.73604;2004.3457439209;995,1;26,3;93.0;308.0
202211AC;43.73604;0.528358068847656;995,1;26,3;93.0;308.0
202211AC;43.73604;3.42895758056641;995,1;26,3;93.0;308.0
202211AC;43.73604;5929.26770351563;995,1;26,3;93.0;308.0
202211AC;43.73604;32.06071138916015;995,1;28,4;87.0;166.0
202211AC;43.73604;2004.3457439209;995,1;28,4;87.0;166.0
202211AC;43.73604;0.528358068847656;995,1;28,4;87.0;166.0
202211AC;43.73604;3.42895758056641;995,1;28,4;87.0;166.0
202211AC;43.73604;5929.26770351563;995,1;28,4;87.0;166.0
202211AC;43.73604;32.06071138916015;994,1;29,4;80.0;276.0
202211AC;43.73604;2004.3457439209;994,1;29,4;80.0;276.0
202211AC;43.73604;0.528358068847656;994,1;29,4;80.0;276.0
202211AC;43.73604;3.42895758056641;994,1;29,4;80.0;276.0
202211AC;43.73604;5929.26770351563;994,1;29,4;80.0;276.0
202211AC;43.73604;32.06071138916015;993,3;30,1;77.0;295.0
202211AC;43.73604;2004.3457439209;993,3;30,1;77.0;295.0
202211AC;43.73604;0.528358068847656;993,3;30,1;77.0;295.0
202211AC;43.73604;3.42895758056641;993,3;30,1;77.0;295.0
202211AC;43.73604;5929.26770351563;993,3;30,1;77.0;295.0
202211AC;43.73604;32.06071138916015;991,8;31,1;74.0;310.0
202211AC;43.73604;2004.3457439209;991,8;31,1;74.0;310.0
202211AC;43.73604;0.528358068847656;991,8;31,1;74.0;310.0
202211AC;43.73604;3.42895758056641;991,8;31,1;74.0;310.0
202211AC;43.73604;5929.26770351563;991,8;31,1;74.0;310.0
202211AC;43.73604;32.06071138916015;990,3;32,1;66.0;278.0
202211AC;43.73604;2004.3457439209;990,3;32,1;66.0;278.0
202211AC;43.73604;0.528358068847656;990,3;32,1;66.0;278.0
202211AC;43.73604;3.42895758056641;990,3;32,1;66.0;278.0
202211AC;43.73604;5929.26770351563;990,3;32,1;66.0;278.0
202211AC;43.73604;32.06071138916015;989,2;32,3;71.0;294.0
202211AC;43.73604;2004.3457439209;989,2;32,3;71.0;294.0
202211AC;43.73604;0.528358068847656;989,2;32,3;71.0;294.0
202211AC;43.73604;3.42895758056641;989,2;32,3;71.0;294.0
202211AC;43.73604;5929.26770351563;989,2;32,3;71.0;294.0
202211AC;43.73604;32.06071138916015;988,3;32,6;70.0;248.0
202211AC;43.73604;2004.3457439209;988,3;32,6;70.0;248.0
202211AC;43.73604;0.528358068847656;988,3;32,6;70.0;248.0
202211AC;43.73604;3.42895758056641;988,3;32,6;70.0;248.0
202211AC;43.73604;5929.26770351563;988,3;32,6;70.0;248.0
202211AC;43.73604;32.06071138916015;988,5;30,2;97.0;331.0
202211AC;43.73604;2004.3457439209;988,5;30,2;97.0;331.0
202211AC;43.73604;0.528358068847656;988,5;30,2;97.0;331.0
202211AC;43.73604;3.42895758056641;988,5;30,2;97.0;331.0
202211AC;43.73604;5929.26770351563;988,5;30,2;97.0;331.0
202211AC;43.73604;32.06071138916015;989,8;23,9;99.0;119.0
202211AC;43.73604;2004.3457439209;989,8;23,9;99.0;119.0
202211AC;43.73604;0.528358068847656;989,8;23,9;99.0;119.0
202211AC;43.73604;3.42895758056641;989,8;23,9;99.0;119.0
202211AC;43.73604;5929.26770351563;989,8;23,9;99.0;119.0
202211AC;43.73604;32.06071138916015;990,4;23,5;100.0;107.0
202211AC;43.73604;2004.3457439209;990,4;23,5;100.0;107.0
202211AC;43.73604;0.528358068847656;990,4;23,5;100.0;107.0
202211AC;43.73604;3.42895758056641;990,4;23,5;100.0;107.0
202211AC;43.73604;5929.26770351563;990,4;23,5;100.0;107.0
202211AC;43.73604;32.06071138916015;990,7;23,1;100.0;79.0
202211AC;43.73604;2004.3457439209;990,7;23,1;100.0;79.0
202211AC;43.73604;0.528358068847656;990,7;23,1;100.0;79.0
202211AC;43.73604;3.42895758056641;990,7;23,1;100.0;79.0
202211AC;43.73604;5929.26770351563;990,7;23,1;100.0;79.0
202211AC;43.73604;32.06071138916015;991,2;22,9;100.0;66.0
202211AC;43.73604;2004.3457439209;991,2;22,9;100.0;66.0
202211AC;43.73604;0.528358068847656;991,2;22,9;100.0;66.0
202211AC;43.73604;3.42895758056641;991,2;22,9;100.0;66.0
202211AC;43.73604;5929.26770351563;991,2;22,9;100.0;66.0
202211AC;43.73604;32.06071138916015;992,1;22,5;100.0;174.0
202211AC;43.73604;2004.3457439209;992,1;22,5;100.0;174.0
202211AC;43.73604;0.528358068847656;992,1;22,5;100.0;174.0
202211AC;43.73604;3.42895758056641;992,1;22,5;100.0;174.0
202211AC;43.73604;5929.26770351563;992,1;22,5;100.0;174.0
202211AC;43.73604;32.06071138916015;991,6;22,3;100.0;166.0
202211AC;43.73604;2004.3457439209;991,6;22,3;100.0;166.0
202211AC;43.73604;0.528358068847656;991,6;22,3;100.0;166.0
202211AC;43.73604;3.42895758056641;991,6;22,3;100.0;166.0
202211AC;43.73604;5929.26770351563;991,6;22,3;100.0;166.0
202211AC;43.73604;32.06071138916015;990,8;22,4;100.0;323.0
202211AC;43.73604;2004.3457439209;990,8;22,4;100.0;323.0
202211AC;43.73604;0.528358068847656;990,8;22,4;100.0;323.0
202211AC;43.73604;3.42895758056641;990,8;22,4;100.0;323.0
202211AC;43.73604;5929.26770351563;990,8;22,4;100.0;323.0
202211AC;43.73604;32.06071138916015;990,4;22,6;100.0;141.0
202211AC;43.73604;2004.3457439209;990,4;22,6;100.0;141.0
202211AC;43.73604;0.528358068847656;990,4;22,6;100.0;141.0
202211AC;43.73604;3.42895758056641;990,4;22,6;100.0;141.0
202211AC;43.73604;5929.26770351563;990,4;22,6;100.0;141.0
202211AC;43.73604;32.06071138916015;990,3;22,7;100.0;168.0
202211AC;43.73604;2004.3457439209;990,3;22,7;100.0;168.0
202211AC;43.73604;0.528358068847656;990,3;22,7;100.0;168.0
202211AC;43.73604;3.42895758056641;990,3;22,7;100.0;168.0
202211AC;43.73604;5929.26770351563;990,3;22,7;100.0;168.0
202211AC;43.73604;32.06071138916015;990,3;22,8;100.0;175.0
202211AC;43.73604;2004.3457439209;990,3;22,8;100.0;175.0
202211AC;43.73604;0.528358068847656;990,3;22,8;100.0;175.0
202211AC;43.73604;3.42895758056641;990,3;22,8;100.0;175.0
202211AC;43.73604;5929.26770351563;990,3;22,8;100.0;175.0
202211AC;43.73604;32.06071138916015;990,4;22,8;100.0;60.0
202211AC;43.73604;2004.3457439209;990,4;22,8;100.0;60.0
202211AC;43.73604;0.528358068847656;990,4;22,8;100.0;60.0
202211AC;43.73604;3.42895758056641;990,4;22,8;100.0;60.0
202211AC;43.73604;5929.26770351563;990,4;22,8;100.0;60.0
202211AC;43.73604;32.06071138916015;990,3;22,7;100.0;12.0
202211AC;43.73604;2004.3457439209;990,3;22,7;100.0;12.0
202211AC;43.73604;0.528358068847656;990,3;22,7;100.0;12.0
202211AC;43.73604;3.42895758056641;990,3;22,7;100.0;12.0
202211AC;43.73604;5929.26770351563;990,3;22,7;100.0;12.0
202211AC;43.73604;32.06071138916015;990,5;22,7;100.0;89.0
202211AC;43.73604;2004.3457439209;990,5;22,7;100.0;89.0
202211AC;43.73604;0.528358068847656;990,5;22,7;100.0;89.0
202211AC;43.73604;3.42895758056641;990,5;22,7;100.0;89.0
202211AC;43.73604;5929.26770351563;990,5;22,7;100.0;89.0
202211AC;43.73604;32.06071138916015;991,2;23,2;100.0;290.0
202211AC;43.73604;2004.3457439209;991,2;23,2;100.0;290.0
202211AC;43.73604;0.528358068847656;991,2;23,2;100.0;290.0
202211AC;43.73604;3.42895758056641;991,2;23,2;100.0;290.0
202211AC;43.73604;5929.26770351563;991,2;23,2;100.0;290.0
202211AC;43.73604;32.06071138916015;992,2;24,8;100.0;315.0
202211AC;43.73604;2004.3457439209;992,2;24,8;100.0;315.0
202211AC;43.73604;0.528358068847656;992,2;24,8;100.0;315.0
202211AC;43.73604;3.42895758056641;992,2;24,8;100.0;315.0
202211AC;43.73604;5929.26770351563;992,2;24,8;100.0;315.0
202211AC;43.73604;32.06071138916015;992,8;27,9;97.0;266.0
202211AC;43.73604;2004.3457439209;992,8;27,9;97.0;266.0
202211AC;43.73604;0.528358068847656;992,8;27,9;97.0;266.0
202211AC;43.73604;3.42895758056641;992,8;27,9;97.0;266.0
202211AC;43.73604;5929.26770351563;992,8;27,9;97.0;266.0
202211AC;43.73604;32.06071138916015;992,7;29,4;84.0;277.0
202211AC;43.73604;2004.3457439209;992,7;29,4;84.0;277.0
202211AC;43.73604;0.528358068847656;992,7;29,4;84.0;277.0
202211AC;43.73604;3.42895758056641;992,7;29,4;84.0;277.0
202211AC;43.73604;5929.26770351563;992,7;29,4;84.0;277.0
202211AC;43.73604;32.06071138916015;991,7;31,1;78.0;306.0
202211AC;43.73604;2004.3457439209;991,7;31,1;78.0;306.0
202211AC;43.73604;0.528358068847656;991,7;31,1;78.0;306.0
202211AC;43.73604;3.42895758056641;991,7;31,1;78.0;306.0
202211AC;43.73604;5929.26770351563;991,7;31,1;78.0;306.0
202211AC;43.73604;32.06071138916015;990,2;31,9;72.0;303.0
202211AC;43.73604;2004.3457439209;990,2;31,9;72.0;303.0
202211AC;43.73604;0.528358068847656;990,2;31,9;72.0;303.0
202211AC;43.73604;3.42895758056641;990,2;31,9;72.0;303.0
202211AC;43.73604;5929.26770351563;990,2;31,9;72.0;303.0
202211AC;43.73604;32.06071138916015;989,1;32;80.0;70.0
202211AC;43.73604;2004.3457439209;989,1;32;80.0;70.0
202211AC;43.73604;0.528358068847656;989,1;32;80.0;70.0
202211AC;43.73604;3.42895758056641;989,1;32;80.0;70.0
202211AC;43.73604;5929.26770351563;989,1;32;80.0;70.0
202211AC;43.73604;32.06071138916015;987,6;27,1;87.0;14.0
202211AC;43.73604;2004.3457439209;987,6;27,1;87.0;14.0
202211AC;43.73604;0.528358068847656;987,6;27,1;87.0;14.0
202211AC;43.73604;3.42895758056641;987,6;27,1;87.0;14.0
202211AC;43.73604;5929.26770351563;987,6;27,1;87.0;14.0
202211AC;43.73604;32.06071138916015;986,8;27,7;86.0;78.0
202211AC;43.73604;2004.3457439209;986,8;27,7;86.0;78.0
202211AC;43.73604;0.528358068847656;986,8;27,7;86.0;78.0
202211AC;43.73604;3.42895758056641;986,8;27,7;86.0;78.0
202211AC;43.73604;5929.26770351563;986,8;27,7;86.0;78.0
202211AC;43.73604;32.06071138916015;986,8;26,6;98.0;181.0
202211AC;43.73604;2004.3457439209;986,8;26,6;98.0;181.0
202211AC;43.73604;0.528358068847656;986,8;26,6;98.0;181.0
202211AC;43.73604;3.42895758056641;986,8;26,6;98.0;181.0
202211AC;43.73604;5929.26770351563;986,8;26,6;98.0;181.0
202211AC;43.73604;32.06071138916015;987,6;23,8;99.0;144.0
202211AC;43.73604;2004.3457439209;987,6;23,8;99.0;144.0
202211AC;43.73604;0.528358068847656;987,6;23,8;99.0;144.0
202211AC;43.73604;3.42895758056641;987,6;23,8;99.0;144.0
202211AC;43.73604;5929.26770351563;987,6;23,8;99.0;144.0
202211AC;43.73604;32.06071138916015;987,7;23;99.0;119.0
202211AC;43.73604;2004.3457439209;987,7;23;99.0;119.0
202211AC;43.73604;0.528358068847656;987,7;23;99.0;119.0
202211AC;43.73604;3.42895758056641;987,7;23;99.0;119.0
202211AC;43.73604;5929.26770351563;987,7;23;99.0;119.0
202211AC;43.73604;32.06071138916015;988,5;22,9;100.0;59.0
202211AC;43.73604;2004.3457439209;988,5;22,9;100.0;59.0
202211AC;43.73604;0.528358068847656;988,5;22,9;100.0;59.0
202211AC;43.73604;3.42895758056641;988,5;22,9;100.0;59.0
202211AC;43.73604;5929.26770351563;988,5;22,9;100.0;59.0
202211AC;43.73604;32.06071138916015;989,3;22,9;100.0;342.0
202211AC;43.73604;2004.3457439209;989,3;22,9;100.0;342.0
202211AC;43.73604;0.528358068847656;989,3;22,9;100.0;342.0
202211AC;43.73604;3.42895758056641;989,3;22,9;100.0;342.0
202211AC;43.73604;5929.26770351563;989,3;22,9;100.0;342.0
202211AC;43.73604;32.06071138916015;989,7;22,6;100.0;328.0
202211AC;43.73604;2004.3457439209;989,7;22,6;100.0;328.0
202211AC;43.73604;0.528358068847656;989,7;22,6;100.0;328.0
202211AC;43.73604;3.42895758056641;989,7;22,6;100.0;328.0
202211AC;43.73604;5929.26770351563;989,7;22,6;100.0;328.0
202211AC;43.73604;32.06071138916015;989,7;22,7;100.0;118.0
202211AC;43.73604;2004.3457439209;989,7;22,7;100.0;118.0
202211AC;43.73604;0.528358068847656;989,7;22,7;100.0;118.0
202211AC;43.73604;3.42895758056641;989,7;22,7;100.0;118.0
202211AC;43.73604;5929.26770351563;989,7;22,7;100.0;118.0
202211AC;43.73604;32.06071138916015;990,7;22,6;100.0;121.0
202211AC;43.73604;2004.3457439209;990,7;22,6;100.0;121.0
202211AC;43.73604;0.528358068847656;990,7;22,6;100.0;121.0
202211AC;43.73604;3.42895758056641;990,7;22,6;100.0;121.0
202211AC;43.73604;5929.26770351563;990,7;22,6;100.0;121.0
202211AC;43.73604;32.06071138916015;990,7;22,5;100.0;342.0
202211AC;43.73604;2004.3457439209;990,7;22,5;100.0;342.0
202211AC;43.73604;0.528358068847656;990,7;22,5;100.0;342.0
202211AC;43.73604;3.42895758056641;990,7;22,5;100.0;342.0
202211AC;43.73604;5929.26770351563;990,7;22,5;100.0;342.0
202211AC;43.73604;32.06071138916015;990;22,2;100.0;273.0
202211AC;43.73604;2004.3457439209;990;22,2;100.0;273.0
202211AC;43.73604;0.528358068847656;990;22,2;100.0;273.0
202211AC;43.73604;3.42895758056641;990;22,2;100.0;273.0
202211AC;43.73604;5929.26770351563;990;22,2;100.0;273.0
202211AC;43.73604;32.06071138916015;989,7;22,1;100.0;141.0
202211AC;43.73604;2004.3457439209;989,7;22,1;100.0;141.0
202211AC;43.73604;0.528358068847656;989,7;22,1;100.0;141.0
202211AC;43.73604;3.42895758056641;989,7;22,1;100.0;141.0
202211AC;43.73604;5929.26770351563;989,7;22,1;100.0;141.0
202211AC;43.73604;32.06071138916015;989,2;21,8;100.0;44.0
202211AC;43.73604;2004.3457439209;989,2;21,8;100.0;44.0
202211AC;43.73604;0.528358068847656;989,2;21,8;100.0;44.0
202211AC;43.73604;3.42895758056641;989,2;21,8;100.0;44.0
202211AC;43.73604;5929.26770351563;989,2;21,8;100.0;44.0
202211AC;43.73604;32.06071138916015;989,1;21,7;100.0;35.0
202211AC;43.73604;2004.3457439209;989,1;21,7;100.0;35.0
202211AC;43.73604;0.528358068847656;989,1;21,7;100.0;35.0
202211AC;43.73604;3.42895758056641;989,1;21,7;100.0;35.0
202211AC;43.73604;5929.26770351563;989,1;21,7;100.0;35.0
202211AC;43.73604;32.06071138916015;989,5;22;100.0;58.0
202211AC;43.73604;2004.3457439209;989,5;22;100.0;58.0
202211AC;43.73604;0.528358068847656;989,5;22;100.0;58.0
202211AC;43.73604;3.42895758056641;989,5;22;100.0;58.0
202211AC;43.73604;5929.26770351563;989,5;22;100.0;58.0
202211AC;43.73604;32.06071138916015;990,3;22,1;100.0;356.0
202211AC;43.73604;2004.3457439209;990,3;22,1;100.0;356.0
202211AC;43.73604;0.528358068847656;990,3;22,1;100.0;356.0
202211AC;43.73604;3.42895758056641;990,3;22,1;100.0;356.0
202211AC;43.73604;5929.26770351563;990,3;22,1;100.0;356.0
202211AC;43.73604;32.06071138916015;991,5;22,5;100.0;333.0
202211AC;43.73604;2004.3457439209;991,5;22,5;100.0;333.0
202211AC;43.73604;0.528358068847656;991,5;22,5;100.0;333.0
202211AC;43.73604;3.42895758056641;991,5;22,5;100.0;333.0
202211AC;43.73604;5929.26770351563;991,5;22,5;100.0;333.0
202211AC;43.73604;32.06071138916015;992,4;23,6;100.0;322.0
202211AC;43.73604;2004.3457439209;992,4;23,6;100.0;322.0
202211AC;43.73604;0.528358068847656;992,4;23,6;100.0;322.0
202211AC;43.73604;3.42895758056641;992,4;23,6;100.0;322.0
202211AC;43.73604;5929.26770351563;992,4;23,6;100.0;322.0
202211AC;43.73604;32.06071138916015;992,6;25,1;100.0;242.0
202211AC;43.73604;2004.3457439209;992,6;25,1;100.0;242.0
202211AC;43.73604;0.528358068847656;992,6;25,1;100.0;242.0
202211AC;43.73604;3.42895758056641;992,6;25,1;100.0;242.0
202211AC;43.73604;5929.26770351563;992,6;25,1;100.0;242.0
202211AC;43.73604;32.06071138916015;992,2;28,3;90.0;262.0
202211AC;43.73604;2004.3457439209;992,2;28,3;90.0;262.0
202211AC;43.73604;0.528358068847656;992,2;28,3;90.0;262.0
202211AC;43.73604;3.42895758056641;992,2;28,3;90.0;262.0
202211AC;43.73604;5929.26770351563;992,2;28,3;90.0;262.0
202211AC;43.73604;32.06071138916015;991;30,2;79.0;257.0
202211AC;43.73604;2004.3457439209;991;30,2;79.0;257.0
202211AC;43.73604;0.528358068847656;991;30,2;79.0;257.0
202211AC;43.73604;3.42895758056641;991;30,2;79.0;257.0
202211AC;43.73604;5929.26770351563;991;30,2;79.0;257.0
202211AC;43.73604;32.06071138916015;990,1;31,5;71.0;297.0
202211AC;43.73604;2004.3457439209;990,1;31,5;71.0;297.0
202211AC;43.73604;0.528358068847656;990,1;31,5;71.0;297.0
202211AC;43.73604;3.42895758056641;990,1;31,5;71.0;297.0
202211AC;43.73604;5929.26770351563;990,1;31,5;71.0;297.0
202211AC;43.73604;32.06071138916015;988,7;32,8;64.0;172.0
202211AC;43.73604;2004.3457439209;988,7;32,8;64.0;172.0
202211AC;43.73604;0.528358068847656;988,7;32,8;64.0;172.0
202211AC;43.73604;3.42895758056641;988,7;32,8;64.0;172.0
202211AC;43.73604;5929.26770351563;988,7;32,8;64.0;172.0
202211AC;43.73604;32.06071138916015;987,4;33,1;65.0;48.0
202211AC;43.73604;2004.3457439209;987,4;33,1;65.0;48.0
202211AC;43.73604;0.528358068847656;987,4;33,1;65.0;48.0
202211AC;43.73604;3.42895758056641;987,4;33,1;65.0;48.0
202211AC;43.73604;5929.26770351563;987,4;33,1;65.0;48.0
202211AC;43.73604;32.06071138916015;986,1;34,3;59.0;118.0
202211AC;43.73604;2004.3457439209;986,1;34,3;59.0;118.0
202211AC;43.73604;0.528358068847656;986,1;34,3;59.0;118.0
202211AC;43.73604;3.42895758056641;986,1;34,3;59.0;118.0
202211AC;43.73604;5929.26770351563;986,1;34,3;59.0;118.0
202211AC;43.73604;32.06071138916015;984,9;35,2;55.0;13.0
202211AC;43.73604;2004.3457439209;984,9;35,2;55.0;13.0
202211AC;43.73604;0.528358068847656;984,9;35,2;55.0;13.0
202211AC;43.73604;3.42895758056641;984,9;35,2;55.0;13.0
202211AC;43.73604;5929.26770351563;984,9;35,2;55.0;13.0
202211AC;43.73604;32.06071138916015;984,4;34,3;55.0;50.0
202211AC;43.73604;2004.3457439209;984,4;34,3;55.0;50.0
202211AC;43.73604;0.528358068847656;984,4;34,3;55.0;50.0
202211AC;43.73604;3.42895758056641;984,4;34,3;55.0;50.0
202211AC;43.73604;5929.26770351563;984,4;34,3;55.0;50.0
202211AC;43.73604;32.06071138916015;984,5;33,2;82.0;95.0
202211AC;43.73604;2004.3457439209;984,5;33,2;82.0;95.0
202211AC;43.73604;0.528358068847656;984,5;33,2;82.0;95.0
202211AC;43.73604;3.42895758056641;984,5;33,2;82.0;95.0
202211AC;43.73604;5929.26770351563;984,5;33,2;82.0;95.0
202211AC;43.73604;32.06071138916015;985,5;27,6;95.0;153.0
202211AC;43.73604;2004.3457439209;985,5;27,6;95.0;153.0
202211AC;43.73604;0.528358068847656;985,5;27,6;95.0;153.0
202211AC;43.73604;3.42895758056641;985,5;27,6;95.0;153.0
202211AC;43.73604;5929.26770351563;985,5;27,6;95.0;153.0
202211AC;43.73604;32.06071138916015;986,5;25,2;99.0;152.0
202211AC;43.73604;2004.3457439209;986,5;25,2;99.0;152.0
202211AC;43.73604;0.528358068847656;986,5;25,2;99.0;152.0
202211AC;43.73604;3.42895758056641;986,5;25,2;99.0;152.0
202211AC;43.73604;5929.26770351563;986,5;25,2;99.0;152.0
202211AC;43.73604;32.06071138916015;987,3;24,5;99.0;346.0
202211AC;43.73604;2004.3457439209;987,3;24,5;99.0;346.0
202211AC;43.73604;0.528358068847656;987,3;24,5;99.0;346.0
202211AC;43.73604;3.42895758056641;987,3;24,5;99.0;346.0
202211AC;43.73604;5929.26770351563;987,3;24,5;99.0;346.0
202211AC;43.73604;32.06071138916015;988;23,9;100.0;172.0
202211AC;43.73604;2004.3457439209;988;23,9;100.0;172.0
202211AC;43.73604;0.528358068847656;988;23,9;100.0;172.0
202211AC;43.73604;3.42895758056641;988;23,9;100.0;172.0
202211AC;43.73604;5929.26770351563;988;23,9;100.0;172.0
202211AC;43.73604;32.06071138916015;988,3;23,7;100.0;155.0
202211AC;43.73604;2004.3457439209;988,3;23,7;100.0;155.0
202211AC;43.73604;0.528358068847656;988,3;23,7;100.0;155.0
202211AC;43.73604;3.42895758056641;988,3;23,7;100.0;155.0
202211AC;43.73604;5929.26770351563;988,3;23,7;100.0;155.0
202211AC;43.73604;32.06071138916015;988,7;23,4;100.0;50.0
